well_id|county|spud_date|completion_date
700|County 8|2020-12-23|2021-08-11
701|County 9|2019-07-19|2020-01-30
702|County 1|2015-01-18|2015-07-24
703|County 6|2013-02-27|2013-07-14
704|County 8|2012-03-24|2012-06-21
705|County 9|2020-07-01|2020-11-18
706|County 1|2013-03-13|2013-08-10
707|County 8|2010-06-20|2011-03-10
708|County 8|2007-07-27|2007-09-03
709|County 1|2019-10-17|2023-08-19
710|County 9|2008-11-23|2009-02-08
711|County 1|2007-10-23|2008-03-01
712|County 9|2015-06-20|2015-08-12
713|County 8|2022-06-08|2022-11-21
714|County 1|2018-01-23|2023-09-22
715|County 9|2014-11-18|2016-12-03
716|County 1|2014-07-10|2014-10-07
717|County 8|2008-06-12|2008-08-12
718|County 5|2012-05-05|2012-07-31
719|County 1|2012-12-14|2013-03-20
720|County 6|2015-03-22|2016-11-24
721|County 6|2018-08-12|2019-04-11
722|County 1|2012-12-12|2013-04-01
723|County 8|2013-01-13|2013-04-09
724|County 1|2013-02-19|2013-04-15
725|County 5|2019-03-21|2019-08-02
726|County 6|2018-08-04|2019-03-18
727|County 1|2014-05-25|2014-11-04
728|County 1|2014-02-07|2014-06-15
729|County 4|2012-04-26|2012-07-21
730|County 6|2017-11-05|2018-10-26
731|County 1|2015-03-14|2015-08-30
732|County 9|2014-08-02|2015-01-17
733|County 8|2013-01-12|2014-06-21
734|County 9|2014-11-19|2018-07-25
735|County 1|2016-08-06|2017-06-08
736|County 1|2011-03-04|2011-06-15
737|County 1|2017-06-01|2017-08-13
738|County 1|2017-09-21|2018-04-10
739|County 7|2013-09-15|2014-01-03
740|County 6|2013-07-09|2013-11-07
741|County 6|2017-08-30|2022-01-10
742|County 8|2014-08-09|2015-05-19
743|County 1|2019-11-20|2023-01-07
744|County 8|2012-05-03|2012-07-01
745|County 6|2021-10-26|2022-02-26
746|County 9|2011-01-06|2011-04-04
747|County 9|2013-03-16|2013-06-20
748|County 9|2009-02-27|2009-04-23
749|County 1|2014-12-11|2015-09-06
750|County 1|2014-07-10|2014-12-01
751|County 6|2009-01-27|2009-03-17
752|County 6|2012-05-11|2012-09-27
753|County 6|2018-01-12|2018-07-11
754|County 8|2013-09-21|2014-06-13
755|County 9|2013-07-19|2014-04-20
756|County 6|2014-03-28|2014-10-15
757|County 9|2015-10-18|2017-08-07
758|County 8|2009-12-12|2010-02-15
759|County 8|2009-01-06|2009-03-28
760|County 1|2019-09-17|2021-06-24
761|County 4|2013-04-14|2013-08-29
762|County 4|2012-05-07|2012-06-26
763|County 1|2011-05-06|2011-07-22
764|County 1|2013-12-27|2014-05-24
765|County 6|2021-08-11|2021-12-05
766|County 8|2015-01-08|2017-09-06
767|County 8|2014-08-08|2014-12-07
768|County 1|2015-01-30|2015-05-30
769|County 8|2014-05-01|2014-08-15
770|County 9|2012-04-25|2012-08-29
771|County 9|2009-10-10|2009-12-29
772|County 1|2019-12-05|2020-11-25
773|County 9|2011-03-25|2011-07-09
774|County 8|2022-02-26|2022-08-21
775|County 1|2017-12-01|2018-07-13
776|County 1|2019-02-20|2019-12-31
777|County 1|2018-10-24|2019-03-01
778|County 8|2014-11-02|2015-09-07
779|County 1|2013-05-22|2013-11-01
780|County 6|2013-02-10|2013-07-05
781|County 1|2018-05-07|2019-04-26
782|County 1|2013-03-15|2013-06-08
783|County 9|2014-08-01|2015-01-06
784|County 9|2022-07-19|2023-09-05
785|County 6|2019-09-06|2022-09-13
786|County 8|2021-11-22|2022-02-03
787|County 8|2018-07-26|2019-10-03
788|County 1|2012-10-29|2013-03-12
789|County 1|2012-06-03|2012-09-28
790|County 9|2009-05-01|2009-07-09
791|County 6|2011-09-25|2012-03-24
792|County 3|2013-03-04|2013-05-03
793|County 6|2012-06-28|2012-08-30
794|County 9|2019-03-16|2019-09-25
795|County 9|2014-12-11|2015-04-23
796|County 11|2012-02-16|2012-06-30
797|County 9|2018-07-06|2018-10-24
798|County 1|2014-12-30|2015-06-19
799|County 1|2018-03-21|2018-12-09
800|County 9|2021-06-02|2021-12-08
801|County 8|2010-12-04|2011-02-14
802|County 9|2010-01-31|2010-04-16
803|County 1|2014-11-19|2015-03-14
804|County 1|2014-02-23|2014-08-25
805|County 6|2013-01-28|2013-04-21
806|County 7|2007-11-04|2008-03-01
807|County 9|2011-04-01|2012-02-28
808|County 9|2010-11-06|2011-04-01
809|County 6|2022-11-14|2023-06-10
810|County 6|2014-12-09|2016-03-30
811|County 9|2010-01-29|2010-05-21
812|County 9|2014-03-27|2014-12-07
813|County 9|2014-10-11|2015-04-23
814|County 6|2013-09-09|2014-03-16
815|County 1|2017-03-29|2017-07-24
816|County 1|2020-06-19|2022-02-01
817|County 9|2015-06-24|2015-11-06
818|County 5|2012-08-18|2012-11-06
819|County 6|2011-03-27|2012-01-12
820|County 6|2010-07-15|2010-11-25
821|County 9|2011-02-20|2011-08-17
822|County 6|2017-05-20|2017-10-06
823|County 6|2012-09-07|2012-12-02
824|County 8|2014-03-12|2014-12-15
825|County 8|2011-03-23|2011-08-01
826|County 1|2018-03-07|2018-12-17
827|County 6|2019-08-07|2020-01-09
828|County 9|2015-06-12|2017-06-03
829|County 8|2014-09-30|2015-03-15
830|County 6|2023-04-24|2023-09-01
831|County 1|2016-02-08|2018-01-25
832|County 9|2022-06-29|2023-05-28
833|County 7|2014-02-17|2014-09-11
834|County 6|2014-11-23|2015-04-17
835|County 1|2012-12-07|2013-06-05
836|County 8|2018-07-31|2018-12-06
837|County 1|2021-07-26|2022-09-07
838|County 1|2016-10-31|2017-03-07
839|County 1|2011-10-11|2012-02-14
840|County 1|2014-07-13|2014-09-27
841|County 1|2021-04-08|2021-06-25
842|County 8|2011-07-30|2011-11-23
843|County 1|2010-08-01|2010-10-21
844|County 3|2014-09-17|2015-01-20
845|County 9|2014-08-01|2014-09-11
846|County 1|2016-10-08|2017-07-16
847|County 1|2017-01-28|2017-07-22
848|County 1|2011-05-16|2011-09-29
849|County 8|2021-10-24|2022-03-20
850|County 9|2023-02-06|2023-07-03
851|County 8|2012-01-10|2012-04-25
852|County 6|2022-12-14|2023-09-03
853|County 5|2010-11-02|2011-01-16
854|County 8|2008-07-28|2008-09-30
855|County 5|2012-10-05|2013-01-17
856|County 1|2010-06-24|2010-10-16
857|County 9|2008-08-04|2008-10-09
858|County 9|2012-06-05|2012-08-30
859|County 9|2014-04-10|2014-08-13
860|County 1|2015-07-11|2016-08-23
861|County 8|2018-01-19|2018-09-16
862|County 1|2019-04-07|2019-09-07
863|County 8|2014-06-13|2014-09-01
864|County 9|2015-02-12|2017-03-23
865|County 9|2013-05-02|2013-07-04
866|County 9|2010-12-13|2011-02-23
867|County 8|2014-03-19|2014-06-03
868|County 9|2012-09-19|2013-01-18
869|County 6|2012-10-07|2013-07-03
870|County 8|2014-10-04|2015-08-06
871|County 8|2013-02-05|2013-05-19
872|County 3|2012-02-09|2012-04-18
873|County 1|2013-04-22|2013-08-31
874|County 1|2015-02-02|2015-05-31
875|County 7|2011-12-07|2012-03-05
876|County 1|2014-04-10|2014-10-27
877|County 9|2014-06-23|2014-12-02
878|County 9|2010-02-04|2010-04-05
879|County 6|2012-02-01|2012-05-02
880|County 5|2014-12-12|2015-02-06
881|County 8|2023-04-02|2023-09-02
882|County 1|2021-11-07|2022-08-12
883|County 1|2018-08-05|2019-07-11
884|County 6|2012-09-11|2013-01-31
885|County 1|2017-09-04|2019-08-31
886|County 8|2019-01-20|2019-09-04
887|County 1|2015-05-23|2015-12-07
888|County 1|2019-07-15|2020-02-29
889|County 9|2014-09-04|2014-12-14
890|County 1|2019-12-05|2020-03-01
891|County 6|2022-12-06|2023-06-06
892|County 9|2011-12-01|2012-02-24
893|County 6|2016-04-17|2016-07-21
894|County 9|2013-06-17|2013-10-17
895|County 8|2014-02-15|2014-07-16
896|County 9|2020-02-20|2021-05-18
897|County 6|2014-02-04|2014-06-10
898|County 9|2015-06-03|2016-11-01
899|County 1|2017-02-22|2017-07-02
900|County 6|2014-08-11|2015-01-28
901|County 8|2021-09-03|2023-05-27
902|County 6|2013-06-29|2013-12-25
903|County 8|2021-11-24|2022-06-30
904|County 9|2013-09-03|2014-06-06
905|County 6|2011-09-24|2012-01-13
906|County 1|2021-11-04|2022-08-12
907|County 1|2016-08-31|2016-12-12
908|County 6|2011-07-25|2011-10-01
909|County 9|2018-08-06|2019-04-13
910|County 6|2013-03-02|2013-06-15
911|County 3|2014-03-01|2014-09-14
912|County 1|2021-05-16|2021-10-23
913|County 9|2014-08-12|2016-12-12
914|County 1|2022-07-08|2023-11-02
915|County 9|2018-08-16|2018-12-06
916|County 9|2011-01-31|2011-11-29
917|County 1|2017-12-16|2018-05-28
918|County 5|2014-06-23|2014-09-04
919|County 1|2020-02-29|2020-09-22
920|County 8|2014-04-22|2014-06-27
921|County 6|2021-10-04|2022-11-16
922|County 6|2012-10-02|2013-03-30
923|County 6|2019-07-29|2020-01-12
924|County 1|2015-08-04|2022-02-15
925|County 9|2010-03-19|2010-09-07
926|County 8|2014-09-28|2015-03-14
927|County 1|2017-11-12|2018-07-22
928|County 9|2011-01-13|2011-03-10
929|County 1|2012-05-28|2012-08-27
930|County 9|2020-02-18|2020-12-19
931|County 8|2006-07-26|2006-11-16
932|County 9|2015-08-29|2016-04-01
933|County 9|2019-05-04|2019-09-19
934|County 9|2014-12-16|2015-07-03
935|County 1|2017-12-01|2018-07-18
936|County 6|2013-04-20|2013-12-29
937|County 1|2013-10-13|2014-05-05
938|County 8|2015-04-26|2015-07-03
939|County 7|2012-06-25|2012-08-24
940|County 8|2014-11-23|2016-01-16
941|County 1|2018-06-23|2019-03-17
942|County 1|2017-05-14|2017-09-06
943|County 1|2016-10-28|2017-05-20
944|County 6|2014-03-23|2014-06-29
945|County 9|2010-09-17|2011-01-13
946|County 5|2014-06-25|2014-11-21
947|County 9|2011-03-06|2011-07-09
948|County 9|2015-10-04|2017-08-25
949|County 9|2022-06-05|2022-11-17
950|County 6|2019-02-10|2019-12-30
951|County 1|2017-12-09|2018-07-09
952|County 1|2021-07-28|2022-11-01
953|County 6|2020-02-23|2023-06-03
954|County 6|2011-07-09|2011-08-30
955|County 1|2013-04-08|2013-12-04
956|County 1|2018-06-17|2018-11-26
957|County 1|2013-05-10|2013-07-28
958|County 8|2012-01-05|2012-03-27
959|County 1|2020-11-03|2022-07-31
960|County 1|2018-12-17|2019-07-28
961|County 6|2015-01-18|2017-09-10
962|County 8|2019-05-06|2021-04-22
963|County 6|2011-11-03|2012-01-14
964|County 5|2011-11-23|2012-02-06
965|County 9|2019-01-21|2019-07-02
966|County 9|2021-01-29|2021-04-24
967|County 6|2022-08-16|2023-01-12
968|County 1|2013-04-19|2013-08-01
969|County 9|2011-08-17|2012-01-18
970|County 6|2013-10-12|2014-01-28
971|County 1|2013-04-04|2013-07-24
972|County 6|2019-12-21|2021-01-01
973|County 9|2010-08-23|2010-10-11
974|County 1|2018-09-05|2019-04-05
975|County 6|2013-11-10|2014-04-29
976|County 6|2014-06-14|2015-03-01
977|County 1|2014-07-06|2014-10-27
978|County 6|2014-05-30|2015-11-18
979|County 9|2012-05-08|2012-10-25
980|County 9|2016-06-24|2017-02-09
981|County 8|2008-07-31|2008-11-01
982|County 1|2010-09-21|2011-01-09
983|County 8|2014-11-25|2016-11-14
984|County 1|2013-11-04|2014-06-01
985|County 8|2019-10-28|2020-10-29
986|County 8|2013-12-27|2014-04-11
987|County 1|2020-12-19|2021-04-21
988|County 1|2016-09-11|2017-02-28
989|County 6|2019-05-21|2020-03-06
990|County 1|2014-06-20|2014-10-06
991|County 9|2013-01-22|2013-06-07
992|County 1|2008-08-14|2008-10-27
993|County 9|2016-11-11|2018-02-06
994|County 8|2009-04-04|2009-06-24
995|County 1|2017-03-27|2017-07-13
996|County 9|2019-08-31|2020-01-30
997|County 1|2013-08-18|2013-10-04
998|County 6|2014-10-26|2015-12-23
999|County 9|2014-10-30|2015-07-05
1000|County 1|2022-09-19|2023-03-10
1001|County 1|2015-10-24|2016-03-10
1002|County 1|2014-10-19|2015-05-12
1003|County 9|2019-10-11|2020-01-26
1004|County 1|2015-12-22|2016-10-14
1005|County 6|2017-05-15|2017-12-10
1006|County 6|2020-03-02|2022-10-26
1007|County 1|2012-01-08|2012-02-22
1008|County 1|2010-10-02|2011-05-16
1009|County 8|2012-11-26|2013-01-07
1010|County 6|2013-03-13|2013-07-21
1011|County 6|2020-01-22|2021-07-06
1012|County 9|2017-03-01|2017-09-20
1013|County 1|2020-01-29|2020-11-03
1014|County 9|2013-06-22|2013-08-23
1015|County 6|2014-09-21|2015-05-19
1016|County 9|2010-12-07|2011-07-28
1017|County 6|2013-04-17|2013-12-29
1018|County 6|2021-08-09|2021-12-03
1019|County 9|2013-01-03|2013-07-06
1020|County 6|2014-12-14|2015-04-06
1021|County 9|2022-11-15|2023-04-01
1022|County 9|2018-05-05|2018-09-02
1023|County 9|2018-10-28|2019-05-08
1024|County 6|2011-08-20|2011-11-06
1025|County 1|2020-09-16|2022-07-31
1026|County 9|2014-01-11|2014-05-31
1027|County 9|2010-04-14|2010-06-24
1028|County 1|2011-07-27|2011-11-14
1029|County 1|2011-11-13|2012-03-29
1030|County 6|2017-03-18|2017-09-08
1031|County 6|2011-02-08|2011-09-19
1032|County 8|2018-11-24|2019-07-11
1033|County 9|2012-06-09|2012-09-11
1034|County 6|2018-11-18|2023-12-11
1035|County 1|2011-09-09|2011-12-11
1036|County 9|2014-02-13|2014-10-20
1037|County 8|2022-11-27|2023-08-10
1038|County 11|2011-03-13|2011-10-06
1039|County 6|2011-08-11|2011-11-20
1040|County 6|2014-05-06|2015-03-10
1041|County 1|2018-12-27|2019-04-22
1042|County 6|2019-07-27|2020-01-25
1043|County 1|2014-09-15|2015-07-03
1044|County 1|2010-06-10|2010-08-05
1045|County 1|2015-11-26|2016-08-18
1046|County 6|2017-09-22|2018-04-18
1047|County 1|2012-04-19|2012-09-28
1048|County 1|2017-03-14|2017-06-06
1049|County 1|2011-01-26|2011-07-09
1050|County 1|2018-01-10|2018-07-06
1051|County 9|2013-02-26|2013-06-15
1052|County 8|2012-10-01|2013-02-10
1053|County 8|2009-04-13|2009-06-11
1054|County 8|2013-01-29|2013-07-01
1055|County 1|2019-06-30|2020-03-12
1056|County 8|2018-11-07|2019-03-11
1057|County 8|2018-10-29|2019-06-14
1058|County 6|2014-07-25|2015-05-13
1059|County 6|2014-09-16|2014-11-26
1060|County 8|2015-01-13|2015-08-20
1061|County 6|2017-05-16|2017-09-22
1062|County 6|2018-08-19|2019-08-28
1063|County 6|2012-02-19|2012-05-19
1064|County 8|2013-02-09|2013-06-03
1065|County 1|2014-09-22|2015-07-09
1066|County 1|2018-06-16|2018-12-04
1067|County 6|2011-11-04|2012-03-03
1068|County 1|2019-05-05|2022-08-17
1069|County 8|2021-12-07|2022-12-06
1070|County 8|2013-01-26|2013-03-22
1071|County 9|2008-11-12|2009-06-16
1072|County 6|2014-08-10|2015-03-05
1073|County 3|2013-04-07|2013-05-21
1074|County 8|2019-11-27|2020-04-14
1075|County 1|2013-04-04|2013-10-16
1076|County 6|2013-10-27|2014-05-14
1077|County 8|2014-02-10|2014-07-09
1078|County 5|2012-01-12|2012-04-01
1079|County 1|2016-06-26|2018-01-16
1080|County 8|2016-10-03|2017-03-02
1081|County 6|2022-09-14|2023-05-16
1082|County 1|2019-12-17|2020-04-29
1083|County 8|2017-02-02|2017-09-01
1084|County 6|2015-01-18|2015-05-19
1085|County 1|2020-09-06|2021-05-18
1086|County 8|2012-03-16|2012-09-26
1087|County 8|2013-04-28|2013-10-01
1088|County 1|2017-01-29|2017-07-31
1089|County 7|2013-06-19|2013-10-19
1090|County 9|2010-12-04|2011-05-04
1091|County 6|2014-04-27|2014-07-08
1092|County 8|2021-12-12|2022-05-04
1093|County 1|2012-04-22|2012-08-10
1094|County 9|2009-05-23|2009-08-06
1095|County 6|2014-07-21|2015-02-10
1096|County 9|2013-10-21|2014-04-09
1097|County 8|2015-12-20|2016-07-07
1098|County 6|2018-06-14|2018-10-30
1099|County 6|2013-06-25|2013-08-16
1100|County 9|2020-12-16|2021-06-24
1101|County 8|2013-05-13|2013-09-28
1102|County 1|2009-12-23|2010-03-16
1103|County 1|2017-11-26|2018-07-12
1104|County 1|2013-09-15|2014-01-12
1105|County 1|2019-02-27|2022-09-22
1106|County 1|2020-07-20|2021-03-08
1107|County 6|2013-09-26|2014-04-18
1108|County 8|2013-03-21|2013-07-17
1109|County 5|2022-05-16|2022-07-25
1110|County 9|2014-03-05|2014-04-24
1111|County 5|2013-05-15|2013-09-09
1112|County 8|2021-06-05|2022-02-24
1113|County 9|2015-03-13|2015-08-05
1114|County 6|2018-10-13|2019-10-01
1115|County 9|2015-06-01|2017-05-28
1116|County 1|2014-08-12|2015-02-17
1117|County 6|2018-08-23|2019-03-08
1118|County 9|2014-09-28|2015-01-28
1119|County 1|2014-11-03|2015-03-14
1120|County 5|2011-04-04|2011-07-15
1121|County 9|2010-11-03|2011-04-27
1122|County 9|2012-10-23|2012-12-19
1123|County 1|2021-11-12|2022-02-14
1124|County 3|2013-06-24|2013-10-16
1125|County 9|2013-08-13|2013-10-19
1126|County 8|2020-12-09|2021-07-21
1127|County 8|2011-12-11|2012-09-05
1128|County 1|2017-08-14|2018-05-03
1129|County 8|2019-06-28|2019-08-21
1130|County 6|2020-02-23|2021-03-27
1131|County 6|2014-10-13|2015-06-01
1132|County 1|2018-09-29|2019-02-01
1133|County 1|2014-06-24|2014-08-26
1134|County 3|2011-08-25|2011-11-13
1135|County 9|2008-07-29|2008-10-25
1136|County 5|2012-08-07|2012-11-30
1137|County 9|2010-02-25|2010-05-20
1138|County 6|2012-03-22|2012-08-11
1139|County 1|2015-12-13|2016-07-13
1140|County 8|2022-12-13|2023-07-23
1141|County 9|2014-06-28|2014-11-22
1142|County 1|2015-01-13|2015-07-23
1143|County 6|2012-04-07|2012-09-22
1144|County 9|2010-12-24|2011-04-05
1145|County 1|2014-06-30|2014-12-02
1146|County 1|2016-11-02|2017-07-03
1147|County 1|2019-02-18|2019-12-20
1148|County 5|2007-01-20|2007-06-13
1149|County 1|2014-06-25|2014-12-12
1150|County 8|2015-02-17|2015-06-23
1151|County 6|2009-06-30|2009-09-02
1152|County 5|2012-07-18|2012-10-26
1153|County 1|2012-01-01|2012-04-10
1154|County 8|2019-07-23|2020-01-12
1155|County 1|2022-03-14|2023-06-30
1156|County 9|2008-06-27|2008-09-25
1157|County 1|2014-10-13|2015-03-10
1158|County 9|2012-11-17|2013-02-22
1159|County 8|2019-08-27|2021-05-21
1160|County 7|2013-08-15|2013-10-30
1161|County 7|2018-10-03|2019-01-11
1162|County 11|2011-03-15|2011-09-05
1163|County 9|2018-05-12|2018-09-04
1164|County 8|2011-07-24|2012-01-26
1165|County 6|2017-07-03|2018-04-06
1166|County 1|2019-06-22|2020-02-23
1167|County 1|2014-01-30|2014-07-17
1168|County 9|2007-04-13|2007-06-24
1169|County 1|2011-06-29|2011-10-28
1170|County 1|2012-08-31|2012-11-09
1171|County 8|2015-01-16|2015-05-09
1172|County 9|2012-03-29|2012-05-21
1173|County 1|2016-09-01|2016-12-18
1174|County 1|2011-02-28|2011-05-20
1175|County 1|2019-05-11|2019-11-15
1176|County 6|2017-06-03|2018-04-22
1177|County 8|2022-11-15|2023-06-08
1178|County 7|2022-03-12|2022-06-13
1179|County 9|2008-02-27|2008-07-26
1180|County 1|2019-06-05|2019-11-06
1181|County 1|2017-10-24|2018-07-12
1182|County 1|2013-06-04|2013-12-03
1183|County 8|2021-09-15|2022-05-14
1184|County 8|2020-03-14|2020-11-07
1185|County 6|2014-07-19|2015-03-31
1186|County 1|2021-03-03|2021-05-15
1187|County 1|2012-06-04|2012-09-24
1188|County 5|2013-07-21|2013-11-25
1189|County 1|2015-03-20|2015-12-09
1190|County 8|2016-07-24|2017-03-01
1191|County 1|2016-04-17|2017-05-02
1192|County 8|2022-04-26|2022-11-06
1193|County 8|2016-10-17|2018-01-15
1194|County 1|2018-05-31|2018-12-12
1195|County 6|2021-09-30|2022-03-16
1196|County 9|2023-01-16|2023-08-10
1197|County 6|2011-07-15|2011-12-17
1198|County 9|2018-04-28|2019-03-12
1199|County 9|2014-03-01|2014-08-02
1200|County 9|2008-08-03|2008-10-13
1201|County 6|2018-08-16|2019-04-02
1202|County 1|2012-07-20|2013-07-13
1203|County 9|2011-09-08|2011-11-17
1204|County 6|2014-06-30|2015-10-28
1205|County 8|2009-01-12|2009-04-03
1206|County 8|2009-11-10|2010-02-21
1207|County 9|2012-02-18|2012-06-09
1208|County 1|2015-11-22|2016-06-05
1209|County 1|2015-06-14|2016-04-07
1210|County 1|2012-10-25|2013-06-16
1211|County 8|2023-03-29|2023-11-02
1212|County 1|2019-04-27|2022-08-02
1213|County 1|2015-05-05|2016-01-23
1214|County 1|2022-06-24|2023-01-03
1215|County 9|2013-07-27|2014-05-28
1216|County 1|2014-03-03|2014-06-28
1217|County 8|2019-07-08|2019-12-17
1218|County 6|2011-04-13|2011-08-01
1219|County 1|2011-03-15|2011-06-11
1220|County 9|2014-05-21|2017-01-05
1221|County 1|2014-11-13|2015-05-26
1222|County 8|2015-04-22|2015-08-25
1223|County 6|2013-10-15|2014-01-23
1224|County 9|2010-12-27|2011-03-20
1225|County 1|2015-11-12|2016-12-21
1226|County 1|2008-09-19|2008-12-19
1227|County 5|2009-01-29|2009-04-07
1228|County 9|2011-02-20|2011-09-21
1229|County 8|2015-02-14|2015-06-28
1230|County 9|2008-09-11|2008-11-17
1231|County 1|2013-10-13|2014-02-24
1232|County 1|2015-01-04|2015-06-09
1233|County 5|2013-03-08|2013-10-31
1234|County 1|2019-08-03|2020-03-15
1235|County 5|2013-03-02|2013-10-08
1236|County 9|2016-03-31|2016-09-22
1237|County 1|2012-06-12|2012-09-02
1238|County 8|2013-09-07|2014-03-27
1239|County 8|2020-01-27|2021-11-05
1240|County 6|2017-07-01|2018-03-22
1241|County 9|2022-11-21|2023-10-22
1242|County 6|2018-06-24|2018-11-30
1243|County 1|2014-04-24|2014-08-30
1244|County 1|2013-10-08|2014-04-23
1245|County 5|2012-11-03|2013-02-06
